actual	baseline	metrics	n	dm	t
0.33509234828496043	0.06596306068601583	purity_90	8200	Levenshtein	12.08337950706482
0.16721311475409836	0.09049180327868853	consistency	8200	Levenshtein	12.08337950706482
0.13795180722891567	0.13795180722891567	retention	8300	Hamming	0.7681188583374023
0.6149691358024691	0.42901234567901236	purity	8300	Hamming	0.7681188583374023
0.32791327913279134	0.06504065040650407	purity_90	8300	Hamming	0.7681188583374023
0.16820987654320987	0.10030864197530864	consistency	8300	Hamming	0.7681188583374023
0.1650602409638554	0.1650602409638554	retention	8300	Levenshtein	11.962966442108154
0.555627425614489	0.39715394566623546	purity	8300	Levenshtein	11.962966442108154
0.2972972972972973	0.06756756756756757	purity_90	8300	Levenshtein	11.962966442108154
0.1520051746442432	0.09314359637774904	consistency	8300	Levenshtein	11.962966442108154
0.13642857142857143	0.13642857142857143	retention	8400	Hamming	0.6839420795440674
0.6455194290245837	0.4290245836637589	purity	8400	Hamming	0.6839420795440674
0.36	0.08266666666666667	purity_90	8400	Hamming	0.6839420795440674
0.16494845360824742	0.08881839809674862	consistency	8400	Hamming	0.6839420795440674
0.1651190476190476	0.1651190476190476	retention	8400	Levenshtein	12.098860740661621
0.5847457627118644	0.4230769230769231	purity	8400	Levenshtein	12.098860740661621
0.32987012987012987	0.09610389610389611	purity_90	8400	Levenshtein	12.098860740661621
0.15058670143415906	0.09256844850065189	consistency	8400	Levenshtein	12.098860740661621
0.136	0.136	retention	8500	Hamming	0.8009693622589111
0.6346456692913386	0.4188976377952756	purity	8500	Hamming	0.8009693622589111
0.33604336043360433	0.06233062330623306	purity_90	8500	Hamming	0.8009693622589111
0.16062992125984252	0.09055118110236221	consistency	8500	Hamming	0.8009693622589111
0.16070588235294117	0.16070588235294117	retention	8500	Levenshtein	12.501610040664673
0.5779694757796947	0.384870603848706	purity	8500	Levenshtein	12.501610040664673
0.3333333333333333	0.0700280112044818	purity_90	8500	Levenshtein	12.501610040664673
0.1645653616456536	0.09422694094226941	consistency	8500	Levenshtein	12.501610040664673
0.1419767441860465	0.1419767441860465	retention	8600	Hamming	0.8727991580963135
0.625920471281296	0.41384388807069217	purity	8600	Hamming	0.8727991580963135
0.40476190476190477	0.07738095238095238	purity_90	8600	Hamming	0.8727991580963135
0.16863033873343153	0.093519882179676	consistency	8600	Hamming	0.8727991580963135
0.16732558139534884	0.16732558139534884	retention	8600	Levenshtein	12.926560878753662
0.568125	0.376875	purity	8600	Levenshtein	12.926560878753662
0.3871951219512195	0.06707317073170732	purity_90	8600	Levenshtein	12.926560878753662
0.175	0.09625	consistency	8600	Levenshtein	12.926560878753662
0.14701149425287358	0.14701149425287358	retention	8700	Hamming	0.852447509765625
0.6151724137931035	0.4337931034482759	purity	8700	Hamming	0.852447509765625
0.3375	0.0825	purity_90	8700	Hamming	0.852447509765625
0.15517241379310345	0.09379310344827586	consistency	8700	Hamming	0.852447509765625
0.17413793103448275	0.17413793103448275	retention	8700	Levenshtein	13.175930261611938
0.5485579752795762	0.39788110653325487	purity	8700	Levenshtein	13.175930261611938
0.34096692111959287	0.061068702290076333	purity_90	8700	Levenshtein	13.175930261611938
0.14361389052383755	0.09652736904061213	consistency	8700	Levenshtein	13.175930261611938
0.14045454545454544	0.14045454545454544	retention	8800	Hamming	0.8394567966461182
0.6330409356725146	0.4152046783625731	purity	8800	Hamming	0.8394567966461182
0.3858267716535433	0.07611548556430446	purity_90	8800	Hamming	0.8394567966461182
0.16812865497076024	0.0935672514619883	consistency	8800	Hamming	0.8394567966461182
0.1680681818181818	0.1680681818181818	retention	8800	Levenshtein	13.193766832351685
0.5729166666666666	0.40625	purity	8800	Levenshtein	13.193766832351685
0.3674540682414698	0.09186351706036745	purity_90	8800	Levenshtein	13.193766832351685
0.1642156862745098	0.09436274509803921	consistency	8800	Levenshtein	13.193766832351685
0.1496629213483146	0.1496629213483146	retention	8900	Hamming	0.9606907367706299
0.6297554347826086	0.4266304347826087	purity	8900	Hamming	0.9606907367706299
0.35600907029478457	0.061224489795918366	purity_90	8900	Hamming	0.9606907367706299
0.1480978260869565	0.08627717391304347	consistency	8900	Hamming	0.9606907367706299
0.17617977528089887	0.17617977528089887	retention	8900	Levenshtein	13.740629196166992
0.5699361578641904	0.3929193267556587	purity	8900	Levenshtein	13.740629196166992
0.33715596330275227	0.045871559633027525	purity_90	8900	Levenshtein	13.740629196166992
0.1323273360417876	0.08357515960533952	consistency	8900	Levenshtein	13.740629196166992
0.1451111111111111	0.1451111111111111	retention	9000	Hamming	0.9690299034118652
0.6017881705639615	0.41059147180192573	purity	9000	Hamming	0.9690299034118652
0.3625	0.0725	purity_90	9000	Hamming	0.9690299034118652
0.13686382393397525	0.08459422283356259	consistency	9000	Hamming	0.9690299034118652
0.171	0.171	retention	9000	Levenshtein	13.944647312164307
0.5476887068461088	0.3908718548858982	purity	9000	Levenshtein	13.944647312164307
0.36061381074168797	0.058823529411764705	purity_90	9000	Levenshtein	13.944647312164307
0.13516676418958457	0.0871854885898186	consistency	9000	Levenshtein	13.944647312164307
0.14472527472527472	0.14472527472527472	retention	9100	Hamming	1.0073306560516357
0.6165873555404486	0.4214819850441876	purity	9100	Hamming	1.0073306560516357
0.35731414868105515	0.0815347721822542	purity_90	9100	Hamming	1.0073306560516357
0.14819850441876276	0.08361658735554045	consistency	9100	Hamming	1.0073306560516357
0.17098901098901098	0.17098901098901098	retention	9100	Levenshtein	14.379555702209473
0.5599078341013825	0.4049539170506912	purity	9100	Levenshtein	14.379555702209473
0.3325526932084309	0.06791569086651054	purity_90	9100	Levenshtein	14.379555702209473
0.13882488479262672	0.08986175115207373	consistency	9100	Levenshtein	14.379555702209473
0.15891304347826088	0.15891304347826088	retention	9200	Hamming	1.0574946403503418
0.5991352686843731	0.4076590487955528	purity	9200	Hamming	1.0574946403503418
0.36992840095465396	0.0883054892601432	purity_90	9200	Hamming	1.0574946403503418
0.16676961087090797	0.08894379246448425	consistency	9200	Hamming	1.0574946403503418
0.18706521739130436	0.18706521739130436	retention	9200	Levenshtein	14.925636529922485
0.5382585751978892	0.3804749340369393	purity	9200	Levenshtein	14.925636529922485
0.3526448362720403	0.07556675062972293	purity_90	9200	Levenshtein	14.925636529922485
0.16094986807387862	0.09868073878627968	consistency	9200	Levenshtein	14.925636529922485
0.14763440860215055	0.14763440860215055	retention	9300	Hamming	0.9082512855529785
0.6330935251798561	0.4172661870503597	purity	9300	Hamming	0.9082512855529785
0.35121951219512193	0.04878048780487805	purity_90	9300	Hamming	0.9082512855529785
0.15173315892740352	0.08567691301504252	consistency	9300	Hamming	0.9082512855529785
0.17376344086021506	0.17376344086021506	retention	9300	Levenshtein	15.037516593933105
0.5594444444444444	0.3933333333333333	purity	9300	Levenshtein	15.037516593933105
0.341645885286783	0.06234413965087282	purity_90	9300	Levenshtein	15.037516593933105
0.14055555555555554	0.08555555555555555	consistency	9300	Levenshtein	15.037516593933105
0.15340425531914895	0.15340425531914895	retention	9400	Hamming	1.0832462310791016
0.6070983810709838	0.41033623910336237	purity	9400	Hamming	1.0832462310791016
0.34134615384615385	0.06971153846153846	purity_90	9400	Hamming	1.0832462310791016
0.16189290161892902	0.08468244084682441	consistency	9400	Hamming	1.0832462310791016
0.18265957446808512	0.18265957446808512	retention	9400	Levenshtein	15.312649250030518
0.5466457023060797	0.3888888888888889	purity	9400	Levenshtein	15.312649250030518
0.3148614609571788	0.08564231738035265	purity_90	9400	Levenshtein	15.312649250030518
0.15461215932914046	0.0859538784067086	consistency	9400	Levenshtein	15.312649250030518
0.15410526315789475	0.15410526315789475	retention	9500	Hamming	0.9924235343933105
0.6439205955334988	0.43672456575682383	purity	9500	Hamming	0.9924235343933105
0.4036885245901639	0.09631147540983606	purity_90	9500	Hamming	0.9924235343933105
0.14516129032258066	0.09057071960297766	consistency	9500	Hamming	0.9924235343933105
0.1808421052631579	0.1808421052631579	retention	9500	Levenshtein	15.777344465255737
0.5682421667551779	0.4152947424322889	purity	9500	Levenshtein	15.777344465255737
0.3770833333333333	0.07916666666666666	purity_90	9500	Levenshtein	15.777344465255737
0.14020180562931492	0.09134360063728093	consistency	9500	Levenshtein	15.777344465255737
0.14791666666666667	0.14791666666666667	retention	9600	Hamming	1.0433928966522217
0.6007556675062973	0.3986146095717884	purity	9600	Hamming	1.0433928966522217
0.35323383084577115	0.06467661691542288	purity_90	9600	Hamming	1.0433928966522217
0.1574307304785894	0.08942065491183879	consistency	9600	Hamming	1.0433928966522217
0.17604166666666668	0.17604166666666668	retention	9600	Levenshtein	15.958192586898804
0.5441412520064205	0.37934724451578383	purity	9600	Levenshtein	15.958192586898804
0.33589743589743587	0.08461538461538462	purity_90	9600	Levenshtein	15.958192586898804
0.1658640984483681	0.09202782236490102	consistency	9600	Levenshtein	15.958192586898804
0.15577319587628866	0.15577319587628866	retention	9700	Hamming	0.9844558238983154
0.6146020347097546	0.40813883901855175	purity	9700	Hamming	0.9844558238983154
0.33698030634573306	0.05470459518599562	purity_90	9700	Hamming	0.9844558238983154
0.14542190305206462	0.0807899461400359	consistency	9700	Hamming	0.9844558238983154
0.18525773195876288	0.18525773195876288	retention	9700	Levenshtein	16.348634004592896
0.5403632694248234	0.3854692230070636	purity	9700	Levenshtein	16.348634004592896
0.3287671232876712	0.0684931506849315	purity_90	9700	Levenshtein	16.348634004592896
0.14530776992936428	0.09233097880928355	consistency	9700	Levenshtein	16.348634004592896
0.16418367346938775	0.16418367346938775	retention	9800	Hamming	1.0759313106536865
0.6045989904655076	0.40549635445877735	purity	9800	Hamming	1.0759313106536865
0.32127659574468087	0.07659574468085106	purity_90	9800	Hamming	1.0759313106536865
0.16376892877173305	0.08973639932697701	consistency	9800	Hamming	1.0759313106536865
0.19193877551020408	0.19193877551020408	retention	9800	Levenshtein	16.858097791671753
0.5456301303718011	0.3882182520521487	purity	9800	Levenshtein	16.858097791671753
0.319634703196347	0.07990867579908675	purity_90	9800	Levenshtein	16.858097791671753
0.16272332206663448	0.08788025108643167	consistency	9800	Levenshtein	16.858097791671753
0.15737373737373736	0.15737373737373736	retention	9900	Hamming	1.1043260097503662
0.6145710928319624	0.4200940070505288	purity	9900	Hamming	1.1043260097503662
0.34177215189873417	0.0759493670886076	purity_90	9900	Hamming	1.1043260097503662
0.15746180963572268	0.07579318448883667	consistency	9900	Hamming	1.1043260097503662
0.18494949494949495	0.18494949494949495	retention	9900	Levenshtein	17.09161925315857
0.5373505976095617	0.37201195219123506	purity	9900	Levenshtein	17.09161925315857
0.32805429864253394	0.04751131221719457	purity_90	9900	Levenshtein	17.09161925315857
0.14940239043824702	0.08217131474103585	consistency	9900	Levenshtein	17.09161925315857
0.1571	0.1571	retention	10000	Hamming	1.0905036926269531
0.6110797060486151	0.40022611644997175	purity	10000	Hamming	1.0905036926269531
0.3561946902654867	0.07743362831858407	purity_90	10000	Hamming	1.0905036926269531
0.16676088185415489	0.0847936687394008	consistency	10000	Hamming	1.0905036926269531
0.1791	0.1791	retention	10000	Levenshtein	9.259422540664673
0.5451837140019861	0.3684210526315789	purity	10000	Levenshtein	9.259422540664673
0.35648148148148145	0.0763888888888889	purity_90	10000	Levenshtein	9.259422540664673
0.17576961271102284	0.08738828202581926	consistency	10000	Levenshtein	9.259422540664673
0.16445544554455446	0.16445544554455446	retention	10100	Hamming	1.1026928424835205
0.6050328227571116	0.42286652078774617	purity	10100	Hamming	1.1026928424835205
0.3152610441767068	0.10240963855421686	purity_90	10100	Hamming	1.1026928424835205
0.14387308533916848	0.07986870897155361	consistency	10100	Hamming	1.1026928424835205
0.18623762376237624	0.18623762376237624	retention	10100	Levenshtein	9.62973928451538
0.5390208434318953	0.39020843431895297	purity	10100	Levenshtein	9.62973928451538
0.3347921225382932	0.0700218818380744	purity_90	10100	Levenshtein	9.62973928451538
0.13814832767813864	0.09112942317014057	consistency	10100	Levenshtein	9.62973928451538
0.16117647058823528	0.16117647058823528	retention	10200	Hamming	1.1422693729400635
0.6308203991130821	0.40022172949002216	purity	10200	Hamming	1.1422693729400635
0.34541577825159914	0.07249466950959488	purity_90	10200	Hamming	1.1422693729400635
0.16130820399113083	0.0837028824833703	consistency	10200	Hamming	1.1422693729400635
0.1797058823529412	0.1797058823529412	retention	10200	Levenshtein	10.200474262237549
0.5870967741935483	0.3935483870967742	purity	10200	Levenshtein	10.200474262237549
0.3542600896860987	0.08968609865470852	purity_90	10200	Levenshtein	10.200474262237549
0.15682382133995038	0.084863523573201	consistency	10200	Levenshtein	10.200474262237549
0.15825242718446603	0.15825242718446603	retention	10300	Hamming	1.243483304977417
0.6356502242152466	0.4254484304932735	purity	10300	Hamming	1.243483304977417
0.3528225806451613	0.0846774193548387	purity_90	10300	Hamming	1.243483304977417
0.15414798206278027	0.08183856502242152	consistency	10300	Hamming	1.243483304977417
0.18009708737864077	0.18009708737864077	retention	10300	Levenshtein	10.049947261810303
0.5707269155206287	0.3993123772102161	purity	10300	Levenshtein	10.049947261810303
0.34615384615384615	0.09188034188034189	purity_90	10300	Levenshtein	10.049947261810303
0.15667976424361493	0.08742632612966601	consistency	10300	Levenshtein	10.049947261810303
0.15240384615384617	0.15240384615384617	retention	10400	Hamming	1.1464483737945557
0.5976027397260274	0.3984018264840183	purity	10400	Hamming	1.1464483737945557
0.34177215189873417	0.05907172995780591	purity_90	10400	Hamming	1.1464483737945557
0.13470319634703196	0.08047945205479452	consistency	10400	Hamming	1.1464483737945557
0.17548076923076922	0.17548076923076922	retention	10400	Levenshtein	9.773685216903687
0.5245901639344263	0.39344262295081966	purity	10400	Levenshtein	9.773685216903687
0.3542600896860987	0.07623318385650224	purity_90	10400	Levenshtein	9.773685216903687
0.12220566318926974	0.09736711376055639	consistency	10400	Levenshtein	9.773685216903687
0.16923809523809524	0.16923809523809524	retention	10500	Hamming	1.222569465637207
0.6155022947475778	0.41560428352881185	purity	10500	Hamming	1.222569465637207
0.38596491228070173	0.06432748538011696	purity_90	10500	Hamming	1.222569465637207
0.14686384497705252	0.07955124936257012	consistency	10500	Hamming	1.222569465637207
0.19104761904761905	0.19104761904761905	retention	10500	Levenshtein	10.366326332092285
0.5442578302315025	0.3781207444394008	purity	10500	Levenshtein	10.366326332092285
0.391304347826087	0.07173913043478261	purity_90	10500	Levenshtein	10.366326332092285
0.16205174761688607	0.0994098955969133	consistency	10500	Levenshtein	10.366326332092285
0.15367924528301888	0.15367924528301888	retention	10600	Hamming	1.1396749019622803
0.6073788546255506	0.40473568281938327	purity	10600	Hamming	1.1396749019622803
0.3282937365010799	0.056155507559395246	purity_90	10600	Hamming	1.1396749019622803
0.13986784140969163	0.08480176211453745	consistency	10600	Hamming	1.1396749019622803
0.17745283018867924	0.17745283018867924	retention	10600	Levenshtein	10.694817066192627
0.5592326139088729	0.39568345323741005	purity	10600	Levenshtein	10.694817066192627
0.3238512035010941	0.08315098468271334	purity_90	10600	Levenshtein	10.694817066192627
0.13333333333333333	0.08441247002398082	consistency	10600	Levenshtein	10.694817066192627
0.1580373831775701	0.1580373831775701	retention	10700	Hamming	1.1243643760681152
0.5892006352567496	0.4118581259925887	purity	10700	Hamming	1.1243643760681152
0.3106212424849699	0.06012024048096192	purity_90	10700	Hamming	1.1243643760681152
0.14716781365802012	0.07940709370037057	consistency	10700	Hamming	1.1243643760681152
0.18037383177570093	0.18037383177570093	retention	10700	Levenshtein	10.620271921157837
0.5253606328524896	0.3871568171242438	purity	10700	Levenshtein	10.620271921157837
0.31210191082802546	0.07643312101910828	purity_90	10700	Levenshtein	10.620271921157837
0.14937180083759888	0.08794788273615635	consistency	10700	Levenshtein	10.620271921157837
0.1650925925925926	0.1650925925925926	retention	10800	Hamming	1.1660511493682861
0.6136020151133501	0.40906801007556676	purity	10800	Hamming	1.1660511493682861
0.3679060665362035	0.08023483365949119	purity_90	10800	Hamming	1.1660511493682861
0.13904282115869018	0.08060453400503778	consistency	10800	Hamming	1.1660511493682861
0.18851851851851853	0.18851851851851853	retention	10800	Levenshtein	10.731864213943481
0.5730786317192359	0.3736117281208352	purity	10800	Levenshtein	10.731864213943481
0.3727087576374745	0.05091649694501019	purity_90	10800	Levenshtein	10.731864213943481
0.16303864948911595	0.08396268325188805	consistency	10800	Levenshtein	10.731864213943481
0.1646788990825688	0.1646788990825688	retention	10900	Hamming	1.1887609958648682
0.6143071535767884	0.4122061030515258	purity	10900	Hamming	1.1887609958648682
0.36964980544747084	0.07976653696498054	purity_90	10900	Hamming	1.1887609958648682
0.14207103551775888	0.07903951975987994	consistency	10900	Hamming	1.1887609958648682
0.18880733944954128	0.18880733944954128	retention	10900	Levenshtein	10.987285375595093
0.573058358929355	0.39008336989907855	purity	10900	Levenshtein	10.987285375595093
0.36470588235294116	0.0784313725490196	purity_90	10900	Levenshtein	10.987285375595093
0.137340939008337	0.08336989907854322	consistency	10900	Levenshtein	10.987285375595093
0.16018181818181818	0.16018181818181818	retention	11000	Hamming	1.1983764171600342
0.6170103092783505	0.40463917525773196	purity	11000	Hamming	1.1983764171600342
0.34860557768924305	0.06573705179282868	purity_90	11000	Hamming	1.1983764171600342
0.13762886597938145	0.07371134020618557	consistency	11000	Hamming	1.1983764171600342
0.18309090909090908	0.18309090909090908	retention	11000	Levenshtein	11.154723644256592
0.5593679458239278	0.3805869074492099	purity	11000	Levenshtein	11.154723644256592
0.34243697478991597	0.06302521008403361	purity_90	11000	Levenshtein	11.154723644256592
0.12776523702031603	0.08036117381489842	consistency	11000	Levenshtein	11.154723644256592
0.16504504504504505	0.16504504504504505	retention	11100	Hamming	1.3245337009429932
0.5967423494570583	0.40868706811451133	purity	11100	Hamming	1.3245337009429932
0.37790697674418605	0.07945736434108527	purity_90	11100	Hamming	1.3245337009429932
0.14116485686080948	0.07650542941757157	consistency	11100	Hamming	1.3245337009429932
0.1881981981981982	0.1881981981981982	retention	11100	Levenshtein	11.779568672180176
0.5443478260869565	0.38608695652173913	purity	11100	Levenshtein	11.779568672180176
0.3722772277227723	0.10297029702970296	purity_90	11100	Levenshtein	11.779568672180176
0.13434782608695653	0.0817391304347826	consistency	11100	Levenshtein	11.779568672180176
0.17116071428571428	0.17116071428571428	retention	11200	Hamming	1.2727210521697998
0.5979381443298969	0.4001874414245548	purity	11200	Hamming	1.2727210521697998
0.3088803088803089	0.07528957528957529	purity_90	11200	Hamming	1.2727210521697998
0.15510777881911902	0.08106841611996252	consistency	11200	Hamming	1.2727210521697998
0.19151785714285716	0.19151785714285716	retention	11200	Levenshtein	11.58765959739685
0.5270440251572327	0.3681341719077568	purity	11200	Levenshtein	11.58765959739685
0.31769722814498935	0.07249466950959488	purity_90	11200	Levenshtein	11.58765959739685
0.13542976939203355	0.08259958071278826	consistency	11200	Levenshtein	11.58765959739685
0.17221238938053096	0.17221238938053096	retention	11300	Hamming	1.3121037483215332
0.6116236162361623	0.386070110701107	purity	11300	Hamming	1.3121037483215332
0.3793103448275862	0.05263157894736842	purity_90	11300	Hamming	1.3121037483215332
0.1429889298892989	0.07518450184501844	consistency	11300	Hamming	1.3121037483215332
0.19619469026548672	0.19619469026548672	retention	11300	Levenshtein	11.733053207397461
0.5443449959316518	0.3661513425549227	purity	11300	Levenshtein	11.733053207397461
0.3832684824902724	0.058365758754863814	purity_90	11300	Levenshtein	11.733053207397461
0.1387306753458096	0.0838079739625712	consistency	11300	Levenshtein	11.733053207397461
0.16298245614035087	0.16298245614035087	retention	11400	Hamming	1.3059306144714355
0.6194212849435998	0.4173614516920059	purity	11400	Hamming	1.3059306144714355
0.3762183235867446	0.07407407407407407	purity_90	11400	Hamming	1.3059306144714355
0.13536047081902894	0.07748896517900931	consistency	11400	Hamming	1.3059306144714355
0.1843859649122807	0.1843859649122807	retention	11400	Levenshtein	11.911906480789185
0.5633924707918649	0.386845521419299	purity	11400	Levenshtein	11.911906480789185
0.3783231083844581	0.0736196319018405	purity_90	11400	Levenshtein	11.911906480789185
0.12765036780614453	0.08437905668541756	consistency	11400	Levenshtein	11.911906480789185
0.1713913043478261	0.1713913043478261	retention	11500	Hamming	1.233504295349121
0.60430994956442	0.4131132508023842	purity	11500	Hamming	1.233504295349121
0.35507246376811596	0.08876811594202899	purity_90	11500	Hamming	1.233504295349121
0.13984410820724438	0.08023842274186153	consistency	11500	Hamming	1.233504295349121
0.19504347826086957	0.19504347826086957	retention	11500	Levenshtein	12.918082475662231
0.5369398465886153	0.3750504642712959	purity	11500	Levenshtein	12.918082475662231
0.34689922480620156	0.07364341085271318	purity_90	11500	Levenshtein	12.918082475662231
0.14977795720629794	0.08720226079935406	consistency	11500	Levenshtein	12.918082475662231
0.16836206896551725	0.16836206896551725	retention	11600	Hamming	1.3788318634033203
0.5928473177441541	0.40210912425492895	purity	11600	Hamming	1.3788318634033203
0.3388888888888889	0.08148148148148149	purity_90	11600	Hamming	1.3788318634033203
0.15130674002751032	0.08161393856029345	consistency	11600	Hamming	1.3788318634033203
0.18991379310344828	0.18991379310344828	retention	11600	Levenshtein	12.552229642868042
0.5199349064279902	0.37794955248169243	purity	11600	Levenshtein	12.552229642868042
0.3416988416988417	0.08108108108108109	purity_90	11600	Levenshtein	12.552229642868042
0.1468673718470301	0.09479251423921888	consistency	11600	Levenshtein	12.552229642868042
0.1688888888888889	0.1688888888888889	retention	11700	Hamming	1.2486515045166016
0.6148555708390646	0.3874369555249885	purity	11700	Hamming	1.2486515045166016
0.38446969696969696	0.041666666666666664	purity_90	11700	Hamming	1.2486515045166016
0.1499312242090784	0.07886290692342962	consistency	11700	Hamming	1.2486515045166016
0.19008547008547008	0.19008547008547008	retention	11700	Levenshtein	12.384294748306274
0.5629084967320261	0.375	purity	11700	Levenshtein	12.384294748306274
0.3937007874015748	0.07283464566929133	purity_90	11700	Levenshtein	12.384294748306274
0.1503267973856209	0.0857843137254902	consistency	11700	Levenshtein	12.384294748306274
0.16872881355932204	0.16872881355932204	retention	11800	Hamming	1.533142328262329
0.5896396396396396	0.40315315315315314	purity	11800	Hamming	1.533142328262329
0.3321100917431193	0.07706422018348624	purity_90	11800	Hamming	1.533142328262329
0.13333333333333333	0.07702702702702703	consistency	11800	Hamming	1.533142328262329
0.19254237288135592	0.19254237288135592	retention	11800	Levenshtein	13.256230354309082
0.5351609058402861	0.37902264600715135	purity	11800	Levenshtein	13.256230354309082
0.341747572815534	0.07184466019417475	purity_90	11800	Levenshtein	13.256230354309082
0.12951926897099722	0.08184346444179579	consistency	11800	Levenshtein	13.256230354309082
0.1723529411764706	0.1723529411764706	retention	11900	Hamming	1.3906781673431396
0.6071744906997343	0.3963684676705049	purity	11900	Hamming	1.3906781673431396
0.35714285714285715	0.0627177700348432	purity_90	11900	Hamming	1.3906781673431396
0.15589016829052257	0.07971656333038087	consistency	11900	Hamming	1.3906781673431396
0.1918487394957983	0.1918487394957983	retention	11900	Levenshtein	13.440299987792969
0.550914876690533	0.36515513126491644	purity	11900	Levenshtein	13.440299987792969
0.3735408560311284	0.07587548638132295	purity_90	11900	Levenshtein	13.440299987792969
0.1368337311058075	0.081145584725537	consistency	11900	Levenshtein	13.440299987792969
0.18625	0.18625	retention	12000	Hamming	1.4027106761932373
0.6040816326530613	0.3979591836734694	purity	12000	Hamming	1.4027106761932373
0.34523809523809523	0.08503401360544217	purity_90	12000	Hamming	1.4027106761932373
0.14979591836734693	0.07551020408163266	consistency	12000	Hamming	1.4027106761932373
0.20783333333333334	0.20783333333333334	retention	12000	Levenshtein	14.258402109146118
0.5490124359912216	0.37088514996342353	purity	12000	Levenshtein	14.258402109146118
0.3563636363636364	0.07454545454545454	purity_90	12000	Levenshtein	14.258402109146118
0.1485003657644477	0.07937088514996342	consistency	12000	Levenshtein	14.258402109146118
0.17942148760330578	0.17942148760330578	retention	12100	Hamming	1.6187198162078857
0.5874271440466278	0.3850957535387177	purity	12100	Hamming	1.6187198162078857
0.35344827586206895	0.07586206896551724	purity_90	12100	Hamming	1.6187198162078857
0.13197335553705244	0.06869275603663613	consistency	12100	Hamming	1.6187198162078857
0.20264462809917355	0.20264462809917355	retention	12100	Levenshtein	14.281654357910156
0.5374907201187825	0.374536005939124	purity	12100	Levenshtein	14.281654357910156
0.3584558823529412	0.07904411764705882	purity_90	12100	Levenshtein	14.281654357910156
0.12138084632516703	0.07238307349665925	consistency	12100	Levenshtein	14.281654357910156
0.17459016393442622	0.17459016393442622	retention	12200	Hamming	1.4860162734985352
0.6035279294414112	0.3973120537589248	purity	12200	Hamming	1.4860162734985352
0.33391003460207613	0.07093425605536333	purity_90	12200	Hamming	1.4860162734985352
0.15203695926081479	0.07727845443091139	consistency	12200	Hamming	1.4860162734985352
0.1986065573770492	0.1986065573770492	retention	12200	Levenshtein	13.66922640800476
0.5372084413180304	0.3639392817475009	purity	12200	Levenshtein	13.66922640800476
0.3448940269749518	0.07321772639691715	purity_90	12200	Levenshtein	13.66922640800476
0.14735283228433912	0.07997038134024435	consistency	12200	Levenshtein	13.66922640800476
0.1767479674796748	0.1767479674796748	retention	12300	Hamming	1.3385181427001953
0.6015787287079352	0.39135853759867056	purity	12300	Hamming	1.3385181427001953
0.3568965517241379	0.06551724137931035	purity_90	12300	Hamming	1.3385181427001953
0.14333194848358954	0.07436643124221022	consistency	12300	Hamming	1.3385181427001953
0.20276422764227642	0.20276422764227642	retention	12300	Levenshtein	14.01536774635315
0.5326797385620915	0.3783587509077705	purity	12300	Levenshtein	14.01536774635315
0.35571687840290384	0.09074410163339383	purity_90	12300	Levenshtein	14.01536774635315
0.13435003631082063	0.07516339869281045	consistency	12300	Levenshtein	14.01536774635315
0.17629032258064517	0.17629032258064517	retention	12400	Hamming	1.493532657623291
0.6174749163879598	0.39924749163879597	purity	12400	Hamming	1.493532657623291
0.3921232876712329	0.09246575342465753	purity_90	12400	Hamming	1.493532657623291
0.15217391304347827	0.07274247491638795	consistency	12400	Hamming	1.493532657623291
0.20346774193548386	0.20346774193548386	retention	12400	Levenshtein	13.688382863998413
0.5580210985813023	0.37686431429610767	purity	12400	Levenshtein	13.688382863998413
0.39361702127659576	0.09929078014184398	purity_90	12400	Levenshtein	13.688382863998413
0.1596944343397599	0.08439432520916697	consistency	12400	Levenshtein	13.688382863998413
0.172	0.172	retention	12500	Hamming	1.4833738803863525
0.5993349958437241	0.39068994181213634	purity	12500	Hamming	1.4833738803863525
0.36013986013986016	0.06293706293706294	purity_90	12500	Hamming	1.4833738803863525
0.15793848711554448	0.07564422277639235	consistency	12500	Hamming	1.4833738803863525
0.19984	0.19984	retention	12500	Levenshtein	14.051098346710205
0.5285457809694794	0.36337522441651704	purity	12500	Levenshtein	14.051098346710205
0.3471223021582734	0.08812949640287769	purity_90	12500	Levenshtein	14.051098346710205
0.14829443447037702	0.07755834829443448	consistency	12500	Levenshtein	14.051098346710205
0.17904761904761904	0.17904761904761904	retention	12600	Hamming	1.590766191482544
0.5917135961383749	0.3921962992759453	purity	12600	Hamming	1.590766191482544
0.3644067796610169	0.07457627118644068	purity_90	12600	Hamming	1.590766191482544
0.13877715205148833	0.07320997586484312	consistency	12600	Hamming	1.590766191482544
0.2015873015873016	0.2015873015873016	retention	12600	Levenshtein	14.297656059265137
0.5363048166786485	0.3662832494608195	purity	12600	Levenshtein	14.297656059265137
0.3857404021937843	0.08592321755027423	purity_90	12600	Levenshtein	14.297656059265137
0.13371675053918045	0.07512580877066859	consistency	12600	Levenshtein	14.297656059265137
0.18181102362204724	0.18181102362204724	retention	12700	Hamming	1.5924432277679443
0.5944990176817289	0.3854616895874263	purity	12700	Hamming	1.5924432277679443
0.36363636363636365	0.05950413223140496	purity_90	12700	Hamming	1.5924432277679443
0.1461689587426326	0.07347740667976424	consistency	12700	Hamming	1.5924432277679443
0.20456692913385827	0.20456692913385827	retention	12700	Levenshtein	14.716315746307373
0.5349000350754122	0.3739038933707471	purity	12700	Levenshtein	14.716315746307373
