actual	baseline	metrics	t	s
0.3747521480502313	0.0667547918043622	purity_90	3.3823909759521484	3600
0.1124452923353159	0.04197059813713388	consistency	3.3823909759521484	3600
0.27329814950898523	0.27329814950898523	retention	3.9109444618225098	3700
0.5651442037930647	0.34676242845920774	purity	3.9109444618225098	3700
0.3747521480502313	0.06741573033707865	purity_90	3.9109444618225098	3700
0.1124452923353159	0.04376613174727864	consistency	3.9109444618225098	3700
0.27470104883425744	0.27470104883425744	retention	3.70893931388855	3800
0.5598528756130183	0.351426660722247	purity	3.70893931388855	3800
0.3745841650033267	0.07119095143047238	purity_90	3.70893931388855	3800
0.11747659384752564	0.045697726259473916	consistency	3.70893931388855	3800
0.27470104883425744	0.27470104883425744	retention	3.3326685428619385	3900
0.5598528756130183	0.3460766830138208	purity	3.3326685428619385	3900
0.3745841650033267	0.06786427145708583	purity_90	3.3326685428619385	3900
0.11747659384752564	0.04681230494872938	consistency	3.3326685428619385	3900
0.27470104883425744	0.27470104883425744	retention	3.6899960041046143	4000
0.5598528756130183	0.3485287561301828	purity	3.6899960041046143	4000
0.3745841650033267	0.06054557551563539	purity_90	3.6899960041046143	4000
0.11747659384752564	0.049264378065091395	consistency	3.6899960041046143	4000
0.27470104883425744	0.27470104883425744	retention	3.5099546909332275	4100
0.5598528756130183	0.34908604547481054	purity	3.5099546909332275	4100
0.3745841650033267	0.07119095143047238	purity_90	3.5099546909332275	4100
0.11747659384752564	0.04792688363798484	consistency	3.5099546909332275	4100
0.27470104883425744	0.27470104883425744	retention	3.217515230178833	4200
0.5598528756130183	0.3481943825234062	purity	3.217515230178833	4200
0.3745841650033267	0.0665335994677312	purity_90	3.217515230178833	4200
0.11747659384752564	0.04558626839054837	consistency	3.217515230178833	4200
0.27981161066203486	0.27981161066203486	retention	3.5909175872802734	4300
0.5591586327782647	0.3483786152497809	purity	3.5909175872802734	4300
0.37284768211920527	0.07549668874172186	purity_90	3.5909175872802734	4300
0.11645486415425066	0.04436897458369851	consistency	3.5909175872802734	4300
0.27981161066203486	0.27981161066203486	retention	3.3867533206939697	4400
0.5591586327782647	0.34355828220858897	purity	3.3867533206939697	4400
0.37284768211920527	0.07483443708609272	purity_90	3.3867533206939697	4400
0.11645486415425066	0.04721735319894829	consistency	3.3867533206939697	4400
0.27981161066203486	0.27981161066203486	retention	3.3488576412200928	4500
0.5591586327782647	0.3458588957055215	purity	3.3488576412200928	4500
0.37284768211920527	0.06423841059602649	purity_90	3.3488576412200928	4500
0.11645486415425066	0.04645048203330412	consistency	3.3488576412200928	4500
0.27981161066203486	0.27981161066203486	retention	3.799802303314209	4600
0.5591586327782647	0.34553023663453114	purity	3.799802303314209	4600
0.37284768211920527	0.06357615894039735	purity_90	3.799802303314209	4600
0.11645486415425066	0.04425942156003506	consistency	3.799802303314209	4600
0.27981161066203486	0.27981161066203486	retention	3.6815528869628906	4700
0.5591586327782647	0.3471735319894829	purity	3.6815528869628906	4700
0.37284768211920527	0.06622516556291391	purity_90	3.6815528869628906	4700
0.11645486415425066	0.04688869412795793	consistency	3.6815528869628906	4700
0.27981161066203486	0.27981161066203486	retention	3.4884181022644043	4800
0.5591586327782647	0.3462971078001753	purity	3.4884181022644043	4800
0.37284768211920527	0.0781456953642384	purity_90	3.4884181022644043	4800
0.11645486415425066	0.043163891323400524	consistency	3.4884181022644043	4800
0.27981161066203486	0.27981161066203486	retention	3.903778076171875	4900
0.5591586327782647	0.34783085013146364	purity	3.903778076171875	4900
0.37284768211920527	0.07218543046357616	purity_90	3.903778076171875	4900
0.11645486415425066	0.04688869412795793	consistency	3.903778076171875	4900
0.2789431491749616	0.2789431491749616	retention	4.3856542110443115	5000
0.5582161687170475	0.34677065026362036	purity	4.3856542110443115	5000
0.3704939919893191	0.07142857142857142	purity_90	4.3856542110443115	5000
0.11709138840070299	0.048000878734622145	consistency	4.3856542110443115	5000
0.2789431491749616	0.2789431491749616	retention	4.606496572494507	5100
0.5582161687170475	0.34556239015817225	purity	4.606496572494507	5100
0.3704939919893191	0.06475300400534045	purity_90	4.606496572494507	5100
0.11709138840070299	0.04525483304042179	consistency	4.606496572494507	5100
0.2789431491749616	0.2789431491749616	retention	4.386470079421997	5200
0.5582161687170475	0.34347539543058	purity	4.386470079421997	5200
0.3704939919893191	0.06608811748998665	purity_90	4.386470079421997	5200
0.11709138840070299	0.04481546572934974	consistency	4.386470079421997	5200
0.2789431491749616	0.2789431491749616	retention	4.686174154281616	5300
0.5582161687170475	0.343914762741652	purity	4.686174154281616	5300
0.3704939919893191	0.07076101468624833	purity_90	4.686174154281616	5300
0.11709138840070299	0.046133567662565905	consistency	4.686174154281616	5300
0.2789431491749616	0.2789431491749616	retention	4.374595642089844	5400
0.5582161687170475	0.3471001757469244	purity	4.374595642089844	5400
0.3704939919893191	0.06408544726301736	purity_90	4.374595642089844	5400
0.11709138840070299	0.04635325131810193	consistency	4.374595642089844	5400
0.2789431491749616	0.2789431491749616	retention	4.454875230789185	5500
0.5582161687170475	0.3484182776801406	purity	4.454875230789185	5500
0.3704939919893191	0.06475300400534045	purity_90	4.454875230789185	5500
0.11709138840070299	0.04591388400702988	consistency	4.454875230789185	5500
0.2789431491749616	0.2789431491749616	retention	4.448427200317383	5600
0.5582161687170475	0.3490773286467487	purity	4.448427200317383	5600
0.3704939919893191	0.08878504672897196	purity_90	4.448427200317383	5600
0.11709138840070299	0.04624340949033392	consistency	4.448427200317383	5600
0.2789431491749616	0.2789431491749616	retention	4.320174217224121	5700
0.5582161687170475	0.343804920913884	purity	4.320174217224121	5700
0.3704939919893191	0.06008010680907877	purity_90	4.320174217224121	5700
0.11709138840070299	0.04437609841827768	consistency	4.320174217224121	5700
0.2789431491749616	0.2789431491749616	retention	4.560277938842773	5800
0.5582161687170475	0.34556239015817225	purity	4.560277938842773	5800
0.3704939919893191	0.06809078771695594	purity_90	4.560277938842773	5800
0.11709138840070299	0.04635325131810193	consistency	4.560277938842773	5800
0.2789431491749616	0.2789431491749616	retention	4.288524866104126	5900
0.5582161687170475	0.3475395430579965	purity	4.288524866104126	5900
0.3704939919893191	0.07076101468624833	purity_90	4.288524866104126	5900
0.11709138840070299	0.04712214411247803	consistency	4.288524866104126	5900
0.27900995390473643	0.27900995390473643	retention	3.9683353900909424	6000
0.5594244288224957	0.34545254833040423	purity	3.9683353900909424	6000
0.3726790450928382	0.0629973474801061	purity_90	3.9683353900909424	6000
0.11698154657293497	0.04668277680140598	consistency	3.9683353900909424	6000
0.27900995390473643	0.27900995390473643	retention	4.086402177810669	6100
0.5594244288224957	0.3487478031634446	purity	4.086402177810669	6100
0.3726790450928382	0.07957559681697612	purity_90	4.086402177810669	6100
0.11698154657293497	0.04701230228471002	consistency	4.086402177810669	6100
0.27900995390473643	0.27900995390473643	retention	3.9450435638427734	6200
0.5594244288224957	0.34182776801405973	purity	3.9450435638427734	6200
0.3726790450928382	0.059018567639257294	purity_90	3.9450435638427734	6200
0.11698154657293497	0.048330404217926184	consistency	3.9450435638427734	6200
0.27900995390473643	0.27900995390473643	retention	4.140727519989014	6300
0.5594244288224957	0.3413884007029877	purity	4.140727519989014	6300
0.3726790450928382	0.06697612732095491	purity_90	4.140727519989014	6300
0.11698154657293497	0.04525483304042179	consistency	4.140727519989014	6300
0.27900995390473643	0.27900995390473643	retention	4.058120012283325	6400
0.5594244288224957	0.34556239015817225	purity	4.058120012283325	6400
0.3726790450928382	0.058355437665782495	purity_90	4.058120012283325	6400
0.11698154657293497	0.046463093145869945	consistency	4.058120012283325	6400
0.27900995390473643	0.27900995390473643	retention	4.127398729324341	6500
0.5594244288224957	0.3447934973637961	purity	4.127398729324341	6500
0.3726790450928382	0.057692307692307696	purity_90	4.127398729324341	6500
0.11698154657293497	0.047671353251318105	consistency	4.127398729324341	6500
0.27900995390473643	0.27900995390473643	retention	4.052556991577148	6600
0.5594244288224957	0.34863796133567665	purity	4.052556991577148	6600
0.3726790450928382	0.06830238726790451	purity_90	4.052556991577148	6600
0.11698154657293497	0.04734182776801406	consistency	4.052556991577148	6600
0.27900995390473643	0.27900995390473643	retention	4.067994117736816	6700
0.5594244288224957	0.3445738137082601	purity	4.067994117736816	6700
0.3726790450928382	0.0649867374005305	purity_90	4.067994117736816	6700
0.11698154657293497	0.04470562390158172	consistency	4.067994117736816	6700
0.27900995390473643	0.27900995390473643	retention	4.021505117416382	6800
0.5594244288224957	0.3468804920913884	purity	4.021505117416382	6800
0.3726790450928382	0.06697612732095491	purity_90	4.021505117416382	6800
0.11698154657293497	0.04492530755711775	consistency	4.021505117416382	6800
0.27900995390473643	0.27900995390473643	retention	3.975425958633423	6900
0.5594244288224957	0.34325571177504394	purity	3.975425958633423	6900
0.3726790450928382	0.0643236074270557	purity_90	3.975425958633423	6900
0.11698154657293497	0.04305799648506151	consistency	3.975425958633423	6900
0.27900995390473643	0.27900995390473643	retention	4.073436260223389	7000
0.5594244288224957	0.34501318101933215	purity	4.073436260223389	7000
0.3726790450928382	0.06763925729442971	purity_90	4.073436260223389	7000
0.11698154657293497	0.04360720562390158	consistency	4.073436260223389	7000
0.27900995390473643	0.27900995390473643	retention	4.245537757873535	7100
0.5594244288224957	0.34402460456942	purity	4.245537757873535	7100
0.3726790450928382	0.07493368700265252	purity_90	4.245537757873535	7100
0.11698154657293497	0.04404657293497364	consistency	4.245537757873535	7100
0.27900995390473643	0.27900995390473643	retention	4.328821420669556	7200
0.5594244288224957	0.34193760984182775	purity	4.328821420669556	7200
0.3726790450928382	0.07161803713527852	purity_90	4.328821420669556	7200
0.11698154657293497	0.046133567662565905	consistency	4.328821420669556	7200
0.27900995390473643	0.27900995390473643	retention	3.9727790355682373	7300
0.5594244288224957	0.34633128295254834	purity	3.9727790355682373	7300
0.3726790450928382	0.06896551724137931	purity_90	3.9727790355682373	7300
0.11698154657293497	0.048000878734622145	consistency	3.9727790355682373	7300
0.27900995390473643	0.27900995390473643	retention	4.314804553985596	7400
0.5594244288224957	0.34556239015817225	purity	4.314804553985596	7400
0.3726790450928382	0.05702917771883289	purity_90	4.314804553985596	7400
0.11698154657293497	0.047231985940246045	consistency	4.314804553985596	7400
0.27977820829714745	0.27977820829714745	retention	6.15449070930481	7500
0.5587204206836108	0.34574934268185803	purity	6.15449070930481	7500
0.37108594270486345	0.06728847435043304	purity_90	6.15449070930481	7500
0.11744084136722173	0.043492550394390886	consistency	6.15449070930481	7500
0.27977820829714745	0.27977820829714745	retention	5.94969630241394	7600
0.5587204206836108	0.34410604732690625	purity	5.94969630241394	7600
0.37108594270486345	0.06595602931379081	purity_90	5.94969630241394	7600
0.11744084136722173	0.044916739702015776	consistency	5.94969630241394	7600
0.27977820829714745	0.27977820829714745	retention	5.983961582183838	7700
0.5587204206836108	0.3434487291849255	purity	5.983961582183838	7700
0.37108594270486345	0.06595602931379081	purity_90	5.983961582183838	7700
0.11744084136722173	0.04360210341805434	consistency	5.983961582183838	7700
0.27977820829714745	0.27977820829714745	retention	6.210700511932373	7800
0.5587204206836108	0.34027169149868536	purity	6.210700511932373	7800
0.37108594270486345	0.06129247168554297	purity_90	6.210700511932373	7800
0.11744084136722173	0.04688869412795793	consistency	6.210700511932373	7800
0.27977820829714745	0.27977820829714745	retention	6.13624119758606	7900
0.5587204206836108	0.3446538124452235	purity	6.13624119758606	7900
0.37108594270486345	0.06795469686875416	purity_90	6.13624119758606	7900
0.11744084136722173	0.04590271691498685	consistency	6.13624119758606	7900
0.27977820829714745	0.27977820829714745	retention	5.909088850021362	8000
0.5587204206836108	0.3456397896581946	purity	5.909088850021362	8000
0.37108594270486345	0.06129247168554297	purity_90	5.909088850021362	8000
0.11744084136722173	0.04524539877300614	consistency	5.909088850021362	8000
0.27977820829714745	0.27977820829714745	retention	6.076013088226318	8100
0.5587204206836108	0.339943032427695	purity	6.076013088226318	8100
0.37108594270486345	0.07395069953364423	purity_90	6.076013088226318	8100
0.11744084136722173	0.044807186678352325	consistency	6.076013088226318	8100
0.27977820829714745	0.27977820829714745	retention	5.827734470367432	8200
0.5587204206836108	0.34728308501314636	purity	5.827734470367432	8200
0.37108594270486345	0.07395069953364423	purity_90	5.827734470367432	8200
0.11744084136722173	0.047765118317265556	consistency	5.827734470367432	8200
0.27977820829714745	0.27977820829714745	retention	6.143893718719482	8300
0.5587204206836108	0.34553023663453114	purity	6.143893718719482	8300
0.37108594270486345	0.06528980679546968	purity_90	6.143893718719482	8300
0.11744084136722173	0.047765118317265556	consistency	6.143893718719482	8300
0.27977820829714745	0.27977820829714745	retention	6.238154888153076	8400
0.5587204206836108	0.34147677475898336	purity	6.238154888153076	8400
0.37108594270486345	0.07994670219853431	purity_90	6.238154888153076	8400
0.11744084136722173	0.04656003505696757	consistency	6.238154888153076	8400
0.27977820829714745	0.27977820829714745	retention	6.075154542922974	8500
0.5587204206836108	0.3430105170902717	purity	6.075154542922974	8500
0.37108594270486345	0.061958694203864094	purity_90	6.075154542922974	8500
0.11744084136722173	0.04535495179666959	consistency	6.075154542922974	8500
0.27977820829714745	0.27977820829714745	retention	6.209728240966797	8600
0.5587204206836108	0.3476117440841367	purity	6.209728240966797	8600
0.37108594270486345	0.06928714190539641	purity_90	6.209728240966797	8600
0.11744084136722173	0.04853198948290973	consistency	6.209728240966797	8600
0.27977820829714745	0.27977820829714745	retention	5.8634562492370605	8700
0.5587204206836108	0.3444347063978966	purity	5.8634562492370605	8700
0.37108594270486345	0.072618254497002	purity_90	5.8634562492370605	8700
0.11744084136722173	0.04699824715162138	consistency	5.8634562492370605	8700
0.27977820829714745	0.27977820829714745	retention	5.980239391326904	8800
0.5587204206836108	0.3448729184925504	purity	5.980239391326904	8800
0.37108594270486345	0.061958694203864094	purity_90	5.980239391326904	8800
0.11744084136722173	0.047655565293602105	consistency	5.980239391326904	8800
0.27977820829714745	0.27977820829714745	retention	6.029270172119141	8900
0.5587204206836108	0.34695442594215603	purity	6.029270172119141	8900
0.37108594270486345	0.06528980679546968	purity_90	6.029270172119141	8900
0.11744084136722173	0.04502629272567923	consistency	6.029270172119141	8900
0.27977820829714745	0.27977820829714745	retention	6.103799104690552	9000
0.5587204206836108	0.3447633654688869	purity	6.103799104690552	9000
0.37108594270486345	0.06728847435043304	purity_90	6.103799104690552	9000
0.11744084136722173	0.04502629272567923	consistency	6.103799104690552	9000
0.27977820829714745	0.27977820829714745	retention	5.955458879470825	9100
0.5587204206836108	0.3459684487291849	purity	5.955458879470825	9100
0.37108594270486345	0.06329113924050633	purity_90	5.955458879470825	9100
0.11744084136722173	0.04371165644171779	consistency	5.955458879470825	9100
0.27977820829714745	0.27977820829714745	retention	5.802972793579102	9200
0.5587204206836108	0.3421340929009641	purity	5.802972793579102	9200
0.37108594270486345	0.05729513657561625	purity_90	5.802972793579102	9200
0.11744084136722173	0.046340929009640666	consistency	5.802972793579102	9200
0.27977820829714745	0.27977820829714745	retention	6.105383396148682	9300
0.5587204206836108	0.3442156003505697	purity	6.105383396148682	9300
0.37108594270486345	0.07061958694203864	purity_90	6.105383396148682	9300
0.11744084136722173	0.04447852760736196	consistency	6.105383396148682	9300
0.27977820829714745	0.27977820829714745	retention	6.364675521850586	9400
0.5587204206836108	0.3442156003505697	purity	6.364675521850586	9400
0.37108594270486345	0.07061958694203864	purity_90	6.364675521850586	9400
0.11744084136722173	0.04754601226993865	consistency	6.364675521850586	9400
0.27977820829714745	0.27977820829714745	retention	6.031428337097168	9500
0.5587204206836108	0.3447633654688869	purity	6.031428337097168	9500
0.37108594270486345	0.05996002664890073	purity_90	6.031428337097168	9500
0.11744084136722173	0.04590271691498685	consistency	6.031428337097168	9500
0.27977820829714745	0.27977820829714745	retention	6.0275421142578125	9600
0.5587204206836108	0.34377738825591586	purity	6.0275421142578125	9600
0.37108594270486345	0.05996002664890073	purity_90	6.0275421142578125	9600
0.11744084136722173	0.04513584574934268	consistency	6.0275421142578125	9600
0.27977820829714745	0.27977820829714745	retention	6.038890600204468	9700
0.5587204206836108	0.3438869412795793	purity	6.038890600204468	9700
0.37108594270486345	0.072618254497002	purity_90	6.038890600204468	9700
0.11744084136722173	0.04557405784399649	consistency	6.038890600204468	9700
0.27977820829714745	0.27977820829714745	retention	5.946402072906494	9800
0.5587204206836108	0.34454425942156003	purity	5.946402072906494	9800
0.37108594270486345	0.07195203197868089	purity_90	5.946402072906494	9800
0.11744084136722173	0.04360210341805434	consistency	5.946402072906494	9800
0.27977820829714745	0.27977820829714745	retention	5.8894946575164795	9900
0.5587204206836108	0.34991235758106926	purity	5.8894946575164795	9900
0.37108594270486345	0.07395069953364423	purity_90	5.8894946575164795	9900
0.11744084136722173	0.04502629272567923	consistency	5.8894946575164795	9900
0.26885563497895654	0.26885563497895654	retention	4.273543357849121	10000
0.5625569735642661	0.35437556973564266	purity	4.273543357849121	10000
0.36404931862427	0.08306294613887086	purity_90	4.273543357849121	10000
0.10676845943482224	0.04295806745670009	consistency	4.273543357849121	10000
